Week ,Day,Arrival,,,,,
1,Weekday,15:46:58,07:46:58,,,,
1,Weekday,15:50:34,07:50:34,,,,
1,Weekday,15:51:30,07:51:30,,,,
1,Weekday,15:51:48,07:51:48,,,,
1,Weekday,15:51:50,07:51:50,,,,
1,Weekday,15:52:38,07:52:38,,,,
1,Weekday,15:52:42,07:52:42,,,,
1,Weekday,15:54:50,07:54:50,,,,
1,Weekday,15:55:03,07:55:03,,,,
1,Weekday,15:55:04,07:55:04,,,,
1,Weekday,15:55:31,07:55:31,,,,
1,Weekday,15:55:41,07:55:41,,,,
1,Weekday,15:55:59,07:55:59,,,,
1,Weekday,15:57:00,07:57:00,,,,
1,Weekday,15:57:19,07:57:19,,,,
1,Weekday,15:59:06,07:59:06,,,,
1,Weekday,16:00:19,08:00:19,,,,
1,Weekday,16:01:11,08:01:11,,,,
1,Weekday,16:02:05,08:02:05,,,,
1,Weekday,16:02:38,08:02:38,,,,
1,Weekday,16:02:56,08:02:56,,,,
1,Weekday,16:03:02,08:03:02,,,,
1,Weekday,16:03:36,08:03:36,,,,
1,Weekday,16:04:04,08:04:04,,,,
1,Weekday,16:05:22,08:05:22,,,,
1,Weekday,16:06:12,08:06:12,,,,
1,Weekday,16:06:29,08:06:29,,,,
1,Weekday,16:07:25,08:07:25,,,,
1,Weekday,16:08:39,08:08:39,,,,
1,Weekday,16:09:17,08:09:17,,,,
1,Weekday,16:09:58,08:09:58,,,,
1,Weekday,16:10:27,08:10:27,,,,
1,Weekday,16:10:32,08:10:32,,,,
1,Weekday,16:11:14,08:11:14,,,,
1,Weekday,16:12:21,08:12:21,,,,
1,Weekday,16:12:43,08:12:43,,,,
1,Weekday,16:13:13,08:13:13,,,,
1,Weekday,16:13:16,08:13:16,,,,
1,Weekday,16:13:20,08:13:20,,,,
1,Weekday,16:13:28,08:13:28,,,,
1,Weekday,16:13:38,08:13:38,,,,
1,Weekday,16:14:33,08:14:33,,,,
1,Weekday,16:15:35,08:15:35,,,,
1,Weekday,16:15:44,08:15:44,,,,
1,Weekday,16:17:12,08:17:12,,,,
1,Weekday,16:17:57,08:17:57,,,,
1,Weekday,16:18:25,08:18:25,,,,
1,Weekday,16:18:43,08:18:43,,,,
1,Weekday,16:19:02,08:19:02,,,,
1,Weekday,16:19:20,08:19:20,,,,
1,Weekday,16:19:22,08:19:22,,,,
1,Weekday,16:19:26,08:19:26,,,,
1,Weekday,16:19:46,08:19:46,,,,
1,Weekday,16:20:35,08:20:35,,,,
1,Weekday,16:21:34,08:21:34,,,,
1,Weekday,16:22:47,08:22:47,,,,
1,Weekday,16:23:24,08:23:24,,,,
1,Weekday,16:24:00,08:24:00,,,,
1,Weekday,16:24:00,08:24:00,,,,
1,Weekday,16:24:01,08:24:01,,,,
1,Weekday,16:24:23,08:24:23,,,,
1,Weekday,16:25:03,08:25:03,,,,
1,Weekday,16:25:11,08:25:11,,,,
1,Weekday,16:25:20,08:25:20,,,,
1,Weekday,16:25:43,08:25:43,,,,
1,Weekday,16:25:57,08:25:57,,,,
1,Weekday,16:26:40,08:26:40,,,,
1,Weekday,16:26:54,08:26:54,,,,
1,Weekday,16:27:27,08:27:27,,,,
1,Weekday,16:27:28,08:27:28,,,,
1,Weekday,16:29:03,08:29:03,,,,
1,Weekday,16:29:56,08:29:56,,,,
1,Weekday,16:30:00,08:30:00,,,,
1,Weekday,16:30:42,08:30:42,,,,
1,Weekday,16:30:43,08:30:43,,,,
1,Weekday,16:31:21,08:31:21,,,,
1,Weekday,16:31:28,08:31:28,,,,
1,Weekday,16:32:01,08:32:01,,,,
1,Weekday,16:32:30,08:32:30,,,,
1,Weekday,16:32:31,08:32:31,,,,
1,Weekday,16:32:48,08:32:48,,,,
1,Weekday,16:32:56,08:32:56,,,,
1,Weekday,16:33:08,08:33:08,,,,
1,Weekday,16:33:23,08:33:23,,,,
1,Weekday,16:33:23,08:33:23,,,,
1,Weekday,16:35:26,08:35:26,,,,
1,Weekday,16:37:09,08:37:09,,,,
1,Weekday,16:37:24,08:37:24,,,,
1,Weekday,16:37:53,08:37:53,,,,
1,Weekday,16:38:27,08:38:27,,,,
1,Weekday,16:39:23,08:39:23,,,,
1,Weekday,16:39:50,08:39:50,,,,
1,Weekday,16:41:38,08:41:38,,,,
1,Weekday,16:42:12,08:42:12,,,,
1,Weekday,16:42:18,08:42:18,,,,
1,Weekday,16:42:31,08:42:31,,,,
1,Weekday,16:43:15,08:43:15,,,,
1,Weekday,16:44:29,08:44:29,,,,
1,Weekday,16:44:31,08:44:31,,,,
1,Weekday,16:44:34,08:44:34,,,,
1,Weekday,16:45:19,08:45:19,,,,
1,Weekday,16:46:52,08:46:52,,,,
1,Weekday,16:47:12,08:47:12,,,,
1,Weekday,16:47:25,08:47:25,,,,
1,Weekday,16:47:50,08:47:50,,,,
1,Weekday,16:48:32,08:48:32,,,,
1,Weekday,16:48:36,08:48:36,,,,
1,Weekday,16:50:36,08:50:36,,,,
1,Weekday,16:51:09,08:51:09,,,,
1,Weekday,16:51:24,08:51:24,,,,
1,Weekday,16:51:47,08:51:47,,,,
1,Weekday,16:52:12,08:52:12,,,,
1,Weekday,16:53:55,08:53:55,,,,
1,Weekday,16:54:31,08:54:31,,,,
1,Weekday,16:55:12,08:55:12,,,,
1,Weekday,16:55:53,08:55:53,,,,
1,Weekday,16:56:14,08:56:14,,,,
1,Weekday,16:57:05,08:57:05,,,,
1,Weekday,16:57:18,08:57:18,,,,
1,Weekday,16:58:39,08:58:39,,,,
1,Weekday,17:00:37,09:00:37,,,,
1,Weekday,17:01:33,09:01:33,,,,
1,Weekday,17:01:48,09:01:48,,,,
1,Weekday,17:02:46,09:02:46,,,,
1,Weekday,17:03:08,09:03:08,,,,
1,Weekday,17:03:29,09:03:29,,,,
1,Weekday,17:05:05,09:05:05,,,,
1,Weekday,17:05:16,09:05:16,,,,
1,Weekday,17:05:25,09:05:25,,,,
1,Weekday,17:05:28,09:05:28,,,,
1,Weekday,17:05:35,09:05:35,,,,
1,Weekday,17:06:30,09:06:30,,,,
1,Weekday,17:06:46,09:06:46,,,,
1,Weekday,17:08:28,09:08:28,,,,
1,Weekday,17:09:03,09:09:03,,,,
1,Weekday,17:09:59,09:09:59,,,,
1,Weekday,17:11:39,09:11:39,,,,
1,Weekday,17:11:47,09:11:47,,,,
1,Weekday,17:12:07,09:12:07,,,,
1,Weekday,17:13:23,09:13:23,,,,
1,Weekday,17:13:58,09:13:58,,,,
1,Weekday,17:15:55,09:15:55,,,,
1,Weekday,17:16:28,09:16:28,,,,
1,Weekday,17:16:30,09:16:30,,,,
1,Weekday,17:17:00,09:17:00,,,,
1,Weekday,17:17:52,09:17:52,,,,
1,Weekday,17:19:09,09:19:09,,,,
1,Weekday,17:19:11,09:19:11,,,,
1,Weekday,17:19:40,09:19:40,,,,
1,Weekday,17:19:44,09:19:44,,,,
1,Weekday,17:20:36,09:20:36,,,,
1,Weekday,17:22:13,09:22:13,,,,
1,Weekday,17:23:24,09:23:24,,,,
1,Weekday,17:23:37,09:23:37,,,,
1,Weekday,17:26:37,09:26:37,,,,
1,Weekday,17:28:06,09:28:06,,,,
1,Weekday,17:28:28,09:28:28,,,,
1,Weekday,17:28:31,09:28:31,,,,
1,Weekday,17:28:38,09:28:38,,,,
1,Weekday,17:29:08,09:29:08,,,,
1,Weekday,17:29:25,09:29:25,,,,
1,Weekday,17:29:41,09:29:41,,,,
1,Weekday,17:30:04,09:30:04,,,,
1,Weekday,17:30:50,09:30:50,,,,
1,Weekday,17:30:59,09:30:59,,,,
1,Weekday,17:31:01,09:31:01,,,,
1,Weekday,17:31:06,09:31:06,,,,
1,Weekday,17:32:01,09:32:01,,,,
1,Weekday,17:32:35,09:32:35,,,,
1,Weekday,17:33:11,09:33:11,,,,
1,Weekday,17:33:30,09:33:30,,,,
1,Weekday,17:33:38,09:33:38,,,,
1,Weekday,17:35:31,09:35:31,,,,
1,Weekday,17:35:32,09:35:32,,,,
1,Weekday,17:36:04,09:36:04,,,,
1,Weekday,17:36:06,09:36:06,,,,
1,Weekday,17:36:14,09:36:14,,,,
1,Weekday,17:36:19,09:36:19,,,,
1,Weekday,17:37:44,09:37:44,,,,
1,Weekday,17:38:04,09:38:04,,,,
1,Weekday,17:38:09,09:38:09,,,,
1,Weekday,17:38:11,09:38:11,,,,
1,Weekday,17:39:20,09:39:20,,,,
1,Weekday,17:39:46,09:39:46,,,,
1,Weekday,17:40:00,09:40:00,,,,
1,Weekday,17:40:37,09:40:37,,,,
1,Weekday,17:40:58,09:40:58,,,,
1,Weekday,17:42:08,09:42:08,,,,
1,Weekday,17:42:16,09:42:16,,,,
1,Weekday,17:42:26,09:42:26,,,,
1,Weekday,17:42:29,09:42:29,,,,
1,Weekday,17:42:58,09:42:58,,,,
1,Weekday,17:43:06,09:43:06,,,,
1,Weekday,17:43:28,09:43:28,,,,
1,Weekday,17:44:10,09:44:10,,,,
1,Weekday,17:44:17,09:44:17,,,,
1,Weekday,17:44:59,09:44:59,,,,
1,Weekday,17:45:03,09:45:03,,,,
1,Weekday,17:46:12,09:46:12,,,,
1,Weekday,17:47:04,09:47:04,,,,
1,Weekday,17:47:09,09:47:09,,,,
1,Weekday,17:47:20,09:47:20,,,,
1,Weekday,17:47:25,09:47:25,,,,
1,Weekday,17:48:48,09:48:48,,,,
1,Weekday,17:49:51,09:49:51,,,,
1,Weekday,17:49:52,09:49:52,,,,
1,Weekday,17:50:00,09:50:00,,,,
1,Weekday,17:50:19,09:50:19,,,,
1,Weekday,17:50:24,09:50:24,,,,
1,Weekday,17:50:31,09:50:31,,,,
1,Weekday,17:50:53,09:50:53,,,,
1,Weekday,17:50:55,09:50:55,,,,
1,Weekday,17:51:09,09:51:09,,,,
1,Weekday,17:52:29,09:52:29,,,,
1,Weekday,17:53:59,09:53:59,,,,
1,Weekday,17:54:34,09:54:34,,,,
1,Weekday,17:55:31,09:55:31,,,,
1,Weekday,17:56:28,09:56:28,,,,
1,Weekday,17:56:44,09:56:44,,,,
1,Weekday,17:56:49,09:56:49,,,,
1,Weekday,17:57:29,09:57:29,,,,
1,Weekday,17:58:10,09:58:10,,,,
1,Weekday,17:58:34,09:58:34,,,,
1,Weekday,17:58:41,09:58:41,,,,
1,Weekday,17:58:50,09:58:50,,,,
1,Weekday,17:59:47,09:59:47,,,,
1,Weekday,18:00:57,10:00:57,,,,
1,Weekday,18:01:34,10:01:34,,,,
1,Weekday,18:01:38,10:01:38,,,,
1,Weekday,18:01:54,10:01:54,,,,
1,Weekday,18:01:59,10:01:59,,,,
1,Weekday,18:02:19,10:02:19,,,,
1,Weekday,18:02:19,10:02:19,,,,
1,Weekday,18:02:47,10:02:47,,,,
1,Weekday,18:03:01,10:03:01,,,,
1,Weekday,18:03:12,10:03:12,,,,
1,Weekday,18:03:52,10:03:52,,,,
1,Weekday,18:04:04,10:04:04,,,,
1,Weekday,18:04:38,10:04:38,,,,
1,Weekday,18:04:38,10:04:38,,,,
1,Weekday,18:04:57,10:04:57,,,,
1,Weekday,18:05:12,10:05:12,,,,
1,Weekday,18:05:23,10:05:23,,,,
1,Weekday,18:06:20,10:06:20,,,,
1,Weekday,18:06:31,10:06:31,,,,
1,Weekday,18:06:37,10:06:37,,,,
1,Weekday,18:07:39,10:07:39,,,,
1,Weekday,18:07:53,10:07:53,,,,
1,Weekday,18:08:01,10:08:01,,,,
1,Weekday,18:09:16,10:09:16,,,,
1,Weekday,18:11:01,10:11:01,,,,
1,Weekday,18:11:30,10:11:30,,,,
1,Weekday,18:11:32,10:11:32,,,,
1,Weekday,18:11:41,10:11:41,,,,
1,Weekday,18:11:45,10:11:45,,,,
1,Weekday,18:11:46,10:11:46,,,,
1,Weekday,18:12:08,10:12:08,,,,
1,Weekday,18:12:24,10:12:24,,,,
1,Weekday,18:13:14,10:13:14,,,,
1,Weekday,18:13:33,10:13:33,,,,
1,Weekday,18:16:09,10:16:09,,,,
1,Weekday,18:16:15,10:16:15,,,,
1,Weekday,18:16:57,10:16:57,,,,
1,Weekday,18:17:51,10:17:51,,,,
1,Weekday,18:17:54,10:17:54,,,,
1,Weekday,18:17:56,10:17:56,,,,
1,Weekday,18:18:56,10:18:56,,,,
1,Weekday,18:19:03,10:19:03,,,,
1,Weekday,18:19:28,10:19:28,,,,
1,Weekday,18:19:30,10:19:30,,,,
1,Weekday,18:20:15,10:20:15,,,,
1,Weekday,18:20:57,10:20:57,,,,
1,Weekday,18:21:02,10:21:02,,,,
1,Weekday,18:21:11,10:21:11,,,,
1,Weekday,18:21:36,10:21:36,,,,
1,Weekday,18:21:49,10:21:49,,,,
1,Weekday,18:21:51,10:21:51,,,,
1,Weekday,18:22:14,10:22:14,,,,
1,Weekday,18:22:29,10:22:29,,,,
1,Weekday,18:23:42,10:23:42,,,,
1,Weekday,18:24:26,10:24:26,,,,
1,Weekday,18:25:23,10:25:23,,,,
1,Weekday,18:26:00,10:26:00,,,,
1,Weekday,18:26:10,10:26:10,,,,
1,Weekday,18:26:32,10:26:32,,,,
1,Weekday,18:26:39,10:26:39,,,,
1,Weekday,18:26:51,10:26:51,,,,
1,Weekday,18:28:32,10:28:32,,,,
1,Weekday,18:28:35,10:28:35,,,,
1,Weekday,18:28:44,10:28:44,,,,
1,Weekday,18:28:55,10:28:55,,,,
1,Weekday,18:30:15,10:30:15,,,,
1,Weekday,18:30:37,10:30:37,,,,
1,Weekday,18:31:00,10:31:00,,,,
1,Weekday,18:31:39,10:31:39,,,,
1,Weekday,18:32:06,10:32:06,,,,
1,Weekday,18:32:46,10:32:46,,,,
1,Weekday,18:32:50,10:32:50,,,,
1,Weekday,18:33:37,10:33:37,,,,
1,Weekday,18:33:53,10:33:53,,,,
1,Weekday,18:34:33,10:34:33,,,,
1,Weekday,18:35:53,10:35:53,,,,
1,Weekday,18:36:19,10:36:19,,,,
1,Weekday,18:36:34,10:36:34,,,,
1,Weekday,18:36:57,10:36:57,,,,
1,Weekday,18:38:26,10:38:26,,,,
1,Weekday,18:38:33,10:38:33,,,,
1,Weekday,18:39:32,10:39:32,,,,
1,Weekday,18:39:58,10:39:58,,,,
1,Weekday,18:40:10,10:40:10,,,,
1,Weekday,18:40:15,10:40:15,,,,
1,Weekday,18:41:15,10:41:15,,,,
1,Weekday,18:41:18,10:41:18,,,,
1,Weekday,18:41:31,10:41:31,,,,
1,Weekday,18:42:41,10:42:41,,,,
1,Weekday,18:43:04,10:43:04,,,,
1,Weekday,18:43:08,10:43:08,,,,
1,Weekday,18:43:18,10:43:18,,,,
1,Weekday,18:43:24,10:43:24,,,,
1,Weekday,18:44:21,10:44:21,,,,
1,Weekday,18:44:24,10:44:24,,,,
1,Weekday,18:44:34,10:44:34,,,,
1,Weekday,18:44:36,10:44:36,,,,
1,Weekday,18:45:42,10:45:42,,,,
1,Weekday,18:45:51,10:45:51,,,,
1,Weekday,18:46:23,10:46:23,,,,
1,Weekday,18:46:40,10:46:40,,,,
1,Weekday,18:47:57,10:47:57,,,,
1,Weekday,18:48:07,10:48:07,,,,
1,Weekday,18:48:08,10:48:08,,,,
1,Weekday,18:48:30,10:48:30,,,,
1,Weekday,18:49:13,10:49:13,,,,
1,Weekday,18:50:54,10:50:54,,,,
1,Weekday,18:51:18,10:51:18,,,,
1,Weekday,18:52:06,10:52:06,,,,
1,Weekday,18:52:14,10:52:14,,,,
1,Weekday,18:53:11,10:53:11,,,,
1,Weekday,18:53:28,10:53:28,,,,
1,Weekday,18:53:59,10:53:59,,,,
1,Weekday,18:54:00,10:54:00,,,,
1,Weekday,18:54:14,10:54:14,,,,
1,Weekday,18:54:22,10:54:22,,,,
1,Weekday,18:54:28,10:54:28,,,,
1,Weekday,18:55:36,10:55:36,,,,
1,Weekday,18:55:40,10:55:40,,,,
1,Weekday,18:56:00,10:56:00,,,,
1,Weekday,18:56:17,10:56:17,,,,
1,Weekday,18:56:41,10:56:41,,,,
1,Weekday,18:57:00,10:57:00,,,,
1,Weekday,18:57:15,10:57:15,,,,
1,Weekday,18:57:24,10:57:24,,,,
1,Weekday,18:57:52,10:57:52,,,,
1,Weekday,18:58:29,10:58:29,,,,
1,Weekday,18:58:34,10:58:34,,,,
1,Weekday,18:58:46,10:58:46,,,,
1,Weekday,18:58:55,10:58:55,,,,
1,Weekday,18:59:11,10:59:11,,,,
1,Weekday,18:59:30,10:59:30,,,,
1,Weekday,18:59:50,10:59:50,,,,
1,Weekday,19:00:12,11:00:12,,,,
1,Weekday,19:02:17,11:02:17,,,,
1,Weekday,19:02:27,11:02:27,,,,
1,Weekday,19:03:07,11:03:07,,,,
1,Weekday,19:03:09,11:03:09,,,,
1,Weekday,19:03:19,11:03:19,,,,
1,Weekday,19:03:37,11:03:37,,,,
1,Weekday,19:03:51,11:03:51,,,,
1,Weekday,19:04:01,11:04:01,,,,
1,Weekday,19:04:27,11:04:27,,,,
1,Weekday,19:04:39,11:04:39,,,,
1,Weekday,19:05:22,11:05:22,,,,
1,Weekday,19:05:29,11:05:29,,,,
1,Weekday,19:07:14,11:07:14,,,,
1,Weekday,19:07:34,11:07:34,,,,
1,Weekday,19:08:44,11:08:44,,,,
1,Weekday,19:08:48,11:08:48,,,,
1,Weekday,19:10:01,11:10:01,,,,
1,Weekday,19:10:52,11:10:52,,,,
1,Weekday,19:11:09,11:11:09,,,,
1,Weekday,19:11:40,11:11:40,,,,
1,Weekday,19:12:09,11:12:09,,,,
1,Weekday,19:13:30,11:13:30,,,,
1,Weekday,19:14:11,11:14:11,,,,
1,Weekday,19:14:26,11:14:26,,,,
1,Weekday,19:14:39,11:14:39,,,,
1,Weekday,19:14:50,11:14:50,,,,
1,Weekday,19:15:26,11:15:26,,,,
1,Weekday,19:16:13,11:16:13,,,,
1,Weekday,19:16:33,11:16:33,,,,
1,Weekday,19:16:48,11:16:48,,,,
1,Weekday,19:16:57,11:16:57,,,,
1,Weekday,19:18:02,11:18:02,,,,
1,Weekday,19:19:17,11:19:17,,,,
1,Weekday,19:19:28,11:19:28,,,,
1,Weekday,19:20:10,11:20:10,,,,
1,Weekday,19:20:58,11:20:58,,,,
1,Weekday,19:21:15,11:21:15,,,,
1,Weekday,19:21:36,11:21:36,,,,
1,Weekday,19:22:32,11:22:32,,,,
1,Weekday,19:23:32,11:23:32,,,,
1,Weekday,19:23:37,11:23:37,,,,
1,Weekday,19:24:01,11:24:01,,,,
1,Weekday,19:24:13,11:24:13,,,,
1,Weekday,19:24:36,11:24:36,,,,
1,Weekday,19:24:49,11:24:49,,,,
1,Weekday,19:24:56,11:24:56,,,,
1,Weekday,19:25:41,11:25:41,,,,
1,Weekday,19:25:57,11:25:57,,,,
1,Weekday,19:26:04,11:26:04,,,,
1,Weekday,19:26:16,11:26:16,,,,
1,Weekday,19:27:03,11:27:03,,,,
1,Weekday,19:27:30,11:27:30,,,,
1,Weekday,19:27:39,11:27:39,,,,
1,Weekday,19:27:58,11:27:58,,,,
1,Weekday,19:28:20,11:28:20,,,,
1,Weekday,19:28:52,11:28:52,,,,
1,Weekday,19:29:20,11:29:20,,,,
1,Weekday,19:29:56,11:29:56,,,,
1,Weekday,19:30:29,11:30:29,,,,
1,Weekday,19:31:21,11:31:21,,,,
1,Weekday,19:31:32,11:31:32,,,,
1,Weekday,19:31:46,11:31:46,,,,
1,Weekday,19:31:55,11:31:55,,,,
1,Weekday,19:32:07,11:32:07,,,,
1,Weekday,19:34:16,11:34:16,,,,
1,Weekday,19:35:34,11:35:34,,,,
1,Weekday,19:36:13,11:36:13,,,,
1,Weekday,19:36:35,11:36:35,,,,
1,Weekday,19:37:15,11:37:15,,,,
1,Weekday,19:37:28,11:37:28,,,,
1,Weekday,19:38:05,11:38:05,,,,
1,Weekday,19:39:51,11:39:51,,,,
1,Weekday,19:39:58,11:39:58,,,,
1,Weekday,19:40:37,11:40:37,,,,
1,Weekday,19:40:39,11:40:39,,,,
1,Weekday,19:40:49,11:40:49,,,,
1,Weekday,19:40:59,11:40:59,,,,
1,Weekday,19:41:01,11:41:01,,,,
1,Weekday,19:41:10,11:41:10,,,,
1,Weekday,19:41:33,11:41:33,,,,
1,Weekday,19:41:59,11:41:59,,,,
1,Weekday,19:42:26,11:42:26,,,,
1,Weekday,19:42:28,11:42:28,,,,
1,Weekday,19:42:42,11:42:42,,,,
1,Weekday,19:43:05,11:43:05,,,,
1,Weekday,19:44:40,11:44:40,,,,
1,Weekday,19:44:44,11:44:44,,,,
1,Weekday,19:45:28,11:45:28,,,,
1,Weekday,19:45:55,11:45:55,,,,
1,Weekday,19:46:11,11:46:11,,,,
1,Weekday,19:46:40,11:46:40,,,,
1,Weekday,19:46:41,11:46:41,,,,
1,Weekday,19:46:52,11:46:52,,,,
1,Weekday,19:46:57,11:46:57,,,,
1,Weekday,19:47:03,11:47:03,,,,
1,Weekday,19:47:10,11:47:10,,,,
1,Weekday,19:47:40,11:47:40,,,,
1,Weekday,19:48:49,11:48:49,,,,
1,Weekday,19:48:59,11:48:59,,,,
1,Weekday,19:49:57,11:49:57,,,,
1,Weekday,19:50:00,11:50:00,,,,
1,Weekday,19:50:54,11:50:54,,,,
1,Weekday,19:51:32,11:51:32,,,,
1,Weekday,19:52:12,11:52:12,,,,
1,Weekday,19:53:01,11:53:01,,,,
1,Weekday,19:53:07,11:53:07,,,,
1,Weekday,19:54:07,11:54:07,,,,
1,Weekday,19:54:44,11:54:44,,,,
1,Weekday,19:55:24,11:55:24,,,,
1,Weekday,19:56:05,11:56:05,,,,
1,Weekday,19:56:47,11:56:47,,,,
1,Weekday,19:56:56,11:56:56,,,,
1,Weekday,19:56:58,11:56:58,,,,
1,Weekday,19:57:03,11:57:03,,,,
1,Weekday,19:57:03,11:57:03,,,,
1,Weekday,19:57:26,11:57:26,,,,
1,Weekday,19:57:53,11:57:53,,,,
1,Weekday,19:58:33,11:58:33,,,,
1,Weekday,19:59:50,11:59:50,,,,
1,Weekday,20:01:02,12:01:02,,,,
1,Weekday,20:02:38,12:02:38,,,,
1,Weekday,20:02:59,12:02:59,,,,
1,Weekday,20:03:54,12:03:54,,,,
1,Weekday,20:04:11,12:04:11,,,,
1,Weekday,20:04:50,12:04:50,,,,
1,Weekday,20:04:57,12:04:57,,,,
1,Weekday,20:05:18,12:05:18,,,,
1,Weekday,20:06:21,12:06:21,,,,
1,Weekday,20:06:25,12:06:25,,,,
1,Weekday,20:07:12,12:07:12,,,,
1,Weekday,20:07:21,12:07:21,,,,
1,Weekday,20:07:34,12:07:34,,,,
1,Weekday,20:08:15,12:08:15,,,,
1,Weekday,20:08:19,12:08:19,,,,
1,Weekday,20:08:43,12:08:43,,,,
1,Weekday,20:09:39,12:09:39,,,,
1,Weekday,20:09:57,12:09:57,,,,
1,Weekday,20:10:49,12:10:49,,,,
1,Weekday,20:11:01,12:11:01,,,,
1,Weekday,20:12:37,12:12:37,,,,
1,Weekday,20:12:38,12:12:38,,,,
1,Weekday,20:13:19,12:13:19,,,,
1,Weekday,20:13:31,12:13:31,,,,
1,Weekday,20:13:36,12:13:36,,,,
1,Weekday,20:13:52,12:13:52,,,,
1,Weekday,20:14:28,12:14:28,,,,
1,Weekday,20:15:37,12:15:37,,,,
1,Weekday,20:15:48,12:15:48,,,,
1,Weekday,20:16:42,12:16:42,,,,
1,Weekday,20:17:49,12:17:49,,,,
1,Weekday,20:19:06,12:19:06,,,,
1,Weekday,20:19:09,12:19:09,,,,
1,Weekday,20:19:19,12:19:19,,,,
1,Weekday,20:20:19,12:20:19,,,,
1,Weekday,20:20:20,12:20:20,,,,
1,Weekday,20:20:33,12:20:33,,,,
1,Weekday,20:21:19,12:21:19,,,,
1,Weekday,20:21:33,12:21:33,,,,
1,Weekday,20:22:47,12:22:47,,,,
1,Weekday,20:23:50,12:23:50,,,,
1,Weekday,20:24:10,12:24:10,,,,
1,Weekday,20:24:12,12:24:12,,,,
1,Weekday,20:25:16,12:25:16,,,,
1,Weekday,20:25:31,12:25:31,,,,
1,Weekday,20:25:44,12:25:44,,,,
1,Weekday,20:26:28,12:26:28,,,,
1,Weekday,20:27:40,12:27:40,,,,
1,Weekday,20:28:38,12:28:38,,,,
1,Weekday,20:30:47,12:30:47,,,,
1,Weekday,20:31:59,12:31:59,,,,
1,Weekday,20:32:05,12:32:05,,,,
1,Weekday,20:32:24,12:32:24,,,,
1,Weekday,20:33:24,12:33:24,,,,
1,Weekday,20:33:29,12:33:29,,,,
1,Weekday,20:33:48,12:33:48,,,,
1,Weekday,20:33:50,12:33:50,,,,
1,Weekday,20:34:19,12:34:19,,,,
1,Weekday,20:34:38,12:34:38,,,,
1,Weekday,20:36:22,12:36:22,,,,
1,Weekday,20:36:26,12:36:26,,,,
1,Weekday,20:36:58,12:36:58,,,,
1,Weekday,20:37:13,12:37:13,,,,
1,Weekday,20:37:16,12:37:16,,,,
1,Weekday,20:38:20,12:38:20,,,,
1,Weekday,20:38:35,12:38:35,,,,
1,Weekday,20:40:05,12:40:05,,,,
1,Weekday,20:40:17,12:40:17,,,,
1,Weekday,20:42:02,12:42:02,,,,
1,Weekday,20:42:49,12:42:49,,,,
1,Weekday,20:43:36,12:43:36,,,,
1,Weekday,20:43:58,12:43:58,,,,
1,Weekday,20:44:04,12:44:04,,,,
1,Weekday,20:44:09,12:44:09,,,,
1,Weekday,20:44:12,12:44:12,,,,
1,Weekday,20:44:48,12:44:48,,,,
1,Weekday,20:45:09,12:45:09,,,,
1,Weekday,20:45:12,12:45:12,,,,
1,Weekday,20:45:24,12:45:24,,,,
1,Weekday,20:45:40,12:45:40,,,,
1,Weekday,20:46:02,12:46:02,,,,
1,Weekday,20:46:11,12:46:11,,,,
1,Weekday,20:46:31,12:46:31,,,,
1,Weekday,20:46:50,12:46:50,,,,
1,Weekday,20:47:13,12:47:13,,,,
1,Weekday,20:47:50,12:47:50,,,,
1,Weekday,20:50:02,12:50:02,,,,
1,Weekday,20:51:58,12:51:58,,,,
1,Weekday,20:54:45,12:54:45,,,,
1,Weekday,20:56:15,12:56:15,,,,
1,Weekday,20:57:09,12:57:09,,,,
1,Weekday,20:58:03,12:58:03,,,,
1,Weekday,20:58:03,12:58:03,,,,
1,Weekday,20:58:50,12:58:50,,,,
1,Weekday,21:00:42,13:00:42,,,,
1,Weekday,21:01:12,13:01:12,,,,
1,Weekday,21:01:57,13:01:57,,,,
1,Weekday,21:02:30,13:02:30,,,,
1,Weekday,21:02:37,13:02:37,,,,
1,Weekday,21:02:39,13:02:39,,,,
1,Weekday,21:05:00,13:05:00,,,,
1,Weekday,21:05:01,13:05:01,,,,
1,Weekday,21:05:10,13:05:10,,,,
1,Weekday,21:05:52,13:05:52,,,,
1,Weekday,21:07:17,13:07:17,,,,
1,Weekday,21:07:30,13:07:30,,,,
1,Weekday,21:07:35,13:07:35,,,,
1,Weekday,21:08:10,13:08:10,,,,
1,Weekday,21:09:15,13:09:15,,,,
1,Weekday,21:09:19,13:09:19,,,,
1,Weekday,21:10:36,13:10:36,,,,
1,Weekday,21:11:04,13:11:04,,,,
1,Weekday,21:11:26,13:11:26,,,,
1,Weekday,21:11:47,13:11:47,,,,
1,Weekday,21:12:35,13:12:35,,,,
1,Weekday,21:14:31,13:14:31,,,,
1,Weekday,21:16:04,13:16:04,,,,
1,Weekday,21:16:27,13:16:27,,,,
1,Weekday,21:16:53,13:16:53,,,,
1,Weekday,21:17:37,13:17:37,,,,
1,Weekday,21:17:44,13:17:44,,,,
1,Weekday,21:18:02,13:18:02,,,,
1,Weekday,21:18:51,13:18:51,,,,
1,Weekday,21:19:29,13:19:29,,,,
1,Weekday,21:20:25,13:20:25,,,,
1,Weekday,21:20:33,13:20:33,,,,
1,Weekday,21:20:47,13:20:47,,,,
1,Weekday,21:21:55,13:21:55,,,,
